,0
11395,5
11396,5
11397,4
11398,3
11399,2
11400,1
11401,0
11402,0
11403,0
11404,1
11405,3
11406,2
11407,2
11408,6
11409,1
11410,1
11411,0
11412,4
11413,1
11414,2
11415,5
11416,5
11417,5
11418,5
11419,5
11420,2
11421,2
11422,3
11423,4
11424,0
11425,0
11426,2
11427,1
11428,2
11429,0
11430,0
11431,4
11432,5
11433,0
11434,0
11435,4
11436,2
11437,1
11438,0
11439,6
11440,3
11441,0
11442,4
11443,5
11444,2
11445,2
11446,4
11447,4
11448,5
11449,5
11450,0
11451,3
11452,2
11453,5
11454,2
11455,6
11456,4
11457,0
11458,3
11459,3
11460,5
11461,3
11462,5
11463,3
11464,1
11465,2
11466,2
11467,0
11468,0
11469,3
11470,1
11471,5
11472,4
11473,6
11474,4
11475,0
11476,2
11477,4
11478,4
11479,4
11480,3
11481,4
11482,3
11483,6
11484,4
11485,2
11486,4
11487,1
11488,4
11489,1
11490,0
11491,3
11492,0
11493,3
11494,4
11495,4
11496,2
11497,5
11498,2
11499,5
11500,4
11501,4
11502,3
11503,1
11504,0
11505,5
11506,2
11507,1
11508,1
11509,4
11510,5
11511,5
11512,3
11513,5
11514,4
11515,0
11516,3
11517,1
11518,0
11519,4
11520,5
11521,1
11522,3
11523,4
11524,0
11525,2
11526,5
11527,1
11528,1
11529,1
11530,4
11531,3
11532,3
11533,1
11534,6
11535,1
11536,4
11537,4
11538,6
11539,5
11540,2
11541,3
11542,5
11543,5
11544,4
11545,6
11546,1
11547,4
11548,5
11549,2
11550,4
11551,0
11552,4
11553,4
11554,0
11555,3
11556,5
11557,0
11558,5
11559,6
11560,2
11561,3
11562,4
11563,0
11564,3
11565,0
11566,2
11567,4
11568,4
11569,3
11570,4
11571,1
11572,2
11573,0
11574,2
11575,0
11576,5
11577,3
11578,0
11579,4
11580,3
11581,0
11582,3
11583,3
11584,4
11585,1
11586,4
11587,4
11588,1
11589,5
11590,4
11591,3
11592,0
11593,1
11594,5
11595,2
11596,3
11597,0
11598,1
11599,6
11600,1
11601,6
11602,5
11603,4
11604,5
11605,5
11606,0
11607,5
11608,1
11609,1
11610,4
11611,6
11612,2
11613,4
11614,3
11615,2
11616,3
11617,0
11618,0
11619,1
11620,2
11621,5
11622,5
11623,1
11624,6
11625,4
11626,2
11627,3
11628,4
11629,4
11630,2
11631,1
11632,0
11633,0
11634,1
11635,3
11636,3
11637,3
11638,0
11639,3
11640,4
11641,0
11642,5
11643,3
11644,5
11645,4
11646,5
11647,1
11648,4
11649,0
11650,5
11651,4
11652,3
11653,5
11654,4
11655,0
11656,0
11657,5
11658,4
11659,6
11660,4
11661,1
11662,6
11663,4
11664,4
11665,3
11666,3
11667,5
11668,2
11669,1
11670,5
11671,4
11672,1
11673,0
11674,1
11675,4
11676,2
11677,3
11678,2
11679,0
11680,0
11681,5
11682,2
11683,0
11684,4
11685,0
11686,3
11687,3
11688,4
11689,3
11690,4
11691,2
11692,0
11693,3
11694,5
11695,4
11696,0
11697,0
11698,5
11699,1
11700,1
11701,5
11702,3
11703,2
11704,5
11705,5
11706,4
11707,4
11708,5
11709,3
11710,3
11711,2
11712,3
11713,6
11714,3
11715,2
11716,5
11717,0
11718,0
11719,3
11720,1
11721,4
11722,4
11723,3
11724,1
11725,0
11726,6
11727,2
11728,0
11729,0
11730,1
11731,4
11732,4
11733,6
11734,0
11735,2
11736,1
11737,3
11738,4
11739,5
11740,6
11741,1
11742,0
11743,0
11744,1
11745,1
11746,5
11747,4
11748,2
11749,2
11750,6
11751,5
11752,0
11753,4
11754,5
11755,2
11756,4
11757,1
11758,0
11759,3
11760,1
11761,5
11762,4
11763,2
11764,4
11765,6
11766,2
11767,0
11768,6
11769,4
11770,3
11771,3
11772,3
11773,5
11774,1
11775,1
11776,2
11777,0
11778,5
11779,5
11780,1
11781,2
11782,3
11783,3
11784,0
11785,3
11786,1
11787,1
11788,2
11789,2
11790,1
11791,5
11792,5
11793,2
11794,2
11795,1
11796,3
11797,2
11798,3
11799,4
11800,4
11801,3
11802,6
11803,5
11804,1
11805,4
11806,0
11807,5
11808,0
11809,5
11810,1
11811,5
11812,4
11813,2
11814,2
11815,5
11816,0
11817,5
11818,5
11819,0
11820,4
11821,4
11822,5
11823,0
11824,1
11825,4
11826,4
11827,4
11828,0
11829,2
11830,3
11831,0
11832,1
11833,3
11834,6
11835,2
11836,0
11837,0
11838,2
11839,1
11840,1
11841,2
11842,1
11843,6
11844,0
11845,2
11846,0
11847,6
11848,0
11849,4
11850,3
11851,5
11852,0
11853,3
11854,0
11855,4
11856,3
11857,2
11858,2
11859,0
11860,2
11861,3
11862,4
11863,2
11864,3
11865,6
11866,2
11867,5
11868,2
11869,1
11870,4
11871,0
11872,1
11873,5
11874,2
11875,5
11876,1
11877,1
11878,2
11879,2
11880,5
11881,5
11882,0
11883,1
11884,4
11885,4
11886,3
11887,2
11888,6
11889,2
11890,1
11891,6
11892,2
11893,3
11894,1
11895,4
11896,2
11897,1
11898,5
11899,4
11900,0
11901,6
11902,2
11903,0
11904,1
11905,1
11906,5
11907,6
11908,3
11909,3
11910,4
11911,0
11912,1
11913,1
11914,3
11915,6
11916,1
11917,3
11918,6
11919,4
11920,2
11921,6
11922,0
11923,4
11924,0
11925,1
11926,4
11927,4
11928,1
11929,5
11930,3
11931,3
11932,0
11933,3
11934,5
11935,4
11936,1
11937,2
11938,1
11939,0
11940,4
11941,6
11942,5
11943,1
11944,5
11945,1
11946,1
11947,1
11948,1
11949,4
11950,5
11951,2
11952,3
11953,3
11954,3
11955,4
11956,4
11957,4
11958,5
11959,2
11960,0
11961,5
11962,2
11963,6
11964,1
11965,1
11966,1
11967,3
11968,2
11969,1
11970,4
11971,4
11972,6
11973,0
11974,3
11975,5
11976,2
11977,5
11978,0
11979,1
11980,5
11981,3
11982,2
11983,1
11984,3
11985,2
11986,0
11987,5
11988,2
11989,1
11990,2
11991,5
11992,3
11993,3
11994,2
11995,3
11996,4
11997,2
11998,4
11999,4
12000,5
12001,0
12002,4
12003,5
12004,2
12005,6
12006,2
12007,3
12008,2
12009,5
12010,0
12011,4
12012,5
12013,4
12014,6
12015,0
12016,3
12017,4
12018,1
12019,5
12020,3
12021,4
12022,5
12023,5
12024,2
12025,1
12026,2
12027,5
12028,0
12029,2
12030,0
12031,1
12032,1
12033,0
12034,1
12035,0
12036,5
12037,3
12038,5
12039,3
12040,2
12041,2
12042,3
12043,4
12044,0
12045,0
12046,3
12047,6
12048,5
12049,2
12050,4
12051,1
12052,2
12053,3
12054,3
12055,3
12056,3
12057,4
12058,2
12059,2
12060,5
12061,2
12062,0
12063,2
12064,6
12065,3
12066,6
12067,2
12068,1
12069,6
12070,4
12071,0
12072,5
12073,0
12074,1
12075,5
12076,4
12077,0
12078,4
12079,5
12080,2
12081,6
12082,2
12083,2
12084,5
12085,4
12086,1
12087,4
12088,2
12089,0
12090,2
12091,5
12092,3
12093,4
12094,0
12095,3
12096,6
12097,0
12098,4
12099,3
12100,6
12101,2
12102,3
12103,5
12104,1
12105,0
12106,4
12107,5
12108,0
12109,4
12110,5
12111,1
12112,4
12113,3
12114,4
12115,4
12116,2
12117,5
12118,1
12119,0
12120,4
12121,1
12122,4
12123,1
12124,4
12125,1
12126,1
12127,3
12128,1
12129,5
12130,6
12131,0
12132,5
12133,5
12134,6
12135,5
12136,3
12137,0
12138,2
12139,5
12140,3
12141,2
12142,1
12143,1
12144,3
12145,1
12146,4
12147,5
12148,5
12149,3
12150,5
12151,4
12152,2
12153,2
12154,5
12155,6
12156,3
12157,2
12158,6
12159,2
12160,1
12161,5
12162,4
12163,0
12164,5
12165,3
12166,4
12167,1
12168,5
12169,3
12170,5
12171,1
12172,6
12173,2
12174,5
12175,4
12176,0
12177,5
12178,6
12179,4
12180,4
12181,4
12182,2
12183,4
12184,3
12185,4
12186,1
12187,0
12188,4
12189,3
12190,4
12191,5
12192,1
12193,5
12194,4
12195,3
12196,2
12197,0
12198,1
12199,0
12200,3
12201,4
12202,1
12203,4
12204,3
12205,2
12206,0
12207,2
12208,1
12209,3
12210,1
12211,3
12212,3
12213,0
12214,4
12215,1
12216,2
12217,4
12218,6
12219,4
12220,0
12221,0
12222,2
12223,2
12224,1
12225,3
12226,5
12227,6
12228,6
12229,5
12230,1
12231,1
12232,4
12233,1
12234,5
12235,4
12236,1
12237,1
12238,6
12239,3
12240,0
12241,0
12242,4
12243,1
12244,3
12245,3
12246,3
12247,3
12248,3
12249,4
12250,6
12251,0
12252,2
12253,1
12254,0
12255,2
12256,2
12257,6
12258,1
12259,4
12260,0
12261,1
12262,5
12263,5
12264,1
12265,4
12266,3
12267,2
12268,4
12269,2
12270,4
12271,2
12272,5
12273,5
12274,4
12275,0
12276,2
12277,0
12278,1
12279,3
12280,2
12281,0
12282,0
12283,3
12284,3
12285,3
12286,5
12287,5
12288,0
12289,0
12290,5
12291,1
12292,1
12293,0
12294,0
12295,5
12296,4
12297,3
12298,1
12299,4
12300,2
12301,3
12302,4
12303,0
12304,5
12305,3
12306,2
12307,3
12308,3
12309,5
12310,5
12311,6
12312,0
12313,2
12314,4
12315,5
12316,4
12317,4
12318,0
12319,3
12320,1
12321,0
12322,0
12323,2
12324,0
12325,3
12326,1
12327,4
12328,3
12329,1
12330,5
12331,5
12332,1
12333,1
12334,5
12335,0
12336,0
12337,3
12338,4
12339,1
12340,0
12341,3
12342,5
12343,4
12344,0
12345,0
12346,5
12347,1
12348,4
12349,0
12350,3
12351,4
12352,4
12353,3
12354,2
12355,5
12356,3
12357,1
12358,4
12359,2
12360,5
12361,3
12362,4
12363,0
12364,4
12365,6
12366,1
12367,5
12368,4
12369,5
12370,2
12371,5
12372,4
12373,5
12374,6
12375,4
12376,4
12377,0
12378,5
12379,5
12380,5
12381,1
12382,0
12383,4
12384,1
12385,1
12386,0
12387,3
12388,0
12389,2
12390,3
12391,5
12392,4
12393,0
12394,0
12395,0
12396,6
12397,3
12398,0
12399,2
12400,4
12401,0
12402,5
12403,3
12404,0
12405,2
12406,2
12407,1
12408,5
12409,4
12410,3
12411,2
12412,2
12413,2
12414,1
12415,1
12416,2
12417,1
12418,4
12419,1
12420,0
12421,6
12422,1
12423,6
12424,0
12425,4
12426,4
12427,3
12428,4
12429,5
12430,1
12431,5
12432,5
12433,2
12434,0
12435,3
12436,4
12437,3
12438,2
12439,0
12440,3
12441,1
12442,3
12443,2
12444,5
12445,1
12446,2
12447,0
12448,3
12449,3
12450,3
12451,2
12452,2
12453,1
12454,4
12455,3
12456,1
12457,0
12458,0
12459,5
12460,0
12461,0
12462,1
12463,0
12464,5
12465,3
12466,5
12467,6
12468,0
12469,0
12470,5
12471,1
12472,5
12473,0
12474,5
12475,0
12476,3
12477,5
12478,0
12479,0
12480,1
12481,1
12482,1
12483,3
12484,5
12485,3
12486,3
12487,4
12488,0
12489,5
12490,0
12491,4
12492,0
12493,0
12494,6
12495,1
12496,0
12497,5
12498,6
12499,3
12500,3
12501,2
12502,4
12503,0
12504,2
12505,1
12506,0
12507,1
12508,2
12509,2
12510,1
12511,0
12512,2
12513,3
12514,1
12515,3
12516,4
12517,4
12518,4
12519,3
12520,1
12521,4
12522,5
12523,6
12524,1
12525,5
12526,3
12527,4
12528,1
12529,5
12530,5
12531,6
12532,3
12533,6
12534,2
12535,3
12536,1
12537,2
12538,0
12539,4
12540,4
12541,6
12542,5
12543,0
12544,4
12545,0
12546,4
12547,1
12548,1
12549,4
12550,0
12551,2
12552,0
12553,1
12554,6
12555,0
12556,2
12557,4
12558,3
12559,3
12560,2
12561,5
12562,3
12563,1
12564,3
12565,5
12566,1
12567,4
12568,5
12569,4
12570,3
12571,6
12572,5
12573,5
12574,2
12575,5
12576,2
12577,3
12578,3
12579,5
12580,0
12581,3
12582,3
12583,4
12584,4
12585,0
12586,6
12587,2
12588,0
12589,1
12590,1
12591,4
12592,5
12593,4
12594,3
12595,0
12596,2
12597,6
12598,5
12599,6
12600,4
12601,1
12602,0
12603,5
12604,3
12605,2
12606,5
12607,2
12608,1
12609,5
12610,3
12611,5
12612,6
12613,4
12614,2
12615,5
12616,1
12617,0
12618,6
12619,2
12620,0
12621,5
12622,6
12623,2
12624,5
12625,0
12626,4
12627,3
12628,2
12629,3
12630,4
12631,4
12632,0
12633,5
12634,2
12635,2
12636,0
12637,6
12638,1
12639,1
12640,6
12641,2
12642,5
12643,3
12644,5
12645,1
12646,1
12647,0
12648,6
12649,0
12650,1
12651,0
12652,0
12653,0
12654,1
12655,2
12656,2
12657,1
12658,0
12659,1
12660,1
12661,4
12662,0
12663,3
12664,1
12665,5
12666,0
12667,3
12668,5
12669,6
12670,1
12671,3
12672,6
12673,0
12674,2
12675,1
12676,3
12677,4
12678,6
12679,0
12680,1
12681,0
12682,3
12683,0
12684,2
12685,4
12686,1
12687,5
12688,2
12689,2
12690,1
12691,1
12692,3
12693,2
12694,3
12695,1
12696,4
12697,1
12698,4
12699,0
12700,1
12701,3
12702,0
12703,6
12704,2
12705,3
12706,2
12707,1
12708,3
12709,1
12710,2
12711,0
12712,3
12713,2
12714,4
12715,5
12716,4
12717,4
12718,4
12719,4
12720,1
12721,5
12722,0
12723,4
12724,3
12725,1
12726,1
12727,3
12728,6
12729,0
12730,4
12731,3
12732,5
12733,0
12734,2
12735,5
12736,2
12737,4
12738,5
12739,5
12740,2
12741,0
12742,3
12743,5
12744,5
12745,5
12746,4
12747,2
12748,4
12749,0
12750,0
12751,1
12752,0
12753,3
12754,5
12755,0
12756,1
12757,0
12758,0
12759,4
12760,1
12761,0
12762,0
12763,4
12764,5
12765,4
12766,5
12767,1
12768,0
12769,2
12770,3
12771,1
12772,1
12773,3
12774,5
12775,5
12776,3
12777,0
12778,6
12779,3
12780,4
12781,1
12782,2
12783,2
12784,4
12785,0
12786,5
12787,0
12788,3
12789,1
12790,5
12791,4
12792,4
12793,5
12794,3
12795,5
12796,0
12797,2
12798,2
12799,2
12800,5
12801,4
12802,1
12803,5
12804,2
12805,2
12806,3
12807,1
12808,2
12809,4
12810,3
12811,2
12812,2
12813,4
12814,1
12815,2
12816,4
12817,2
12818,3
12819,3
12820,0
12821,1
12822,5
12823,4
12824,4
12825,2
12826,3
12827,5
12828,5
12829,4
12830,3
12831,5
12832,2
12833,2
12834,0
12835,4
12836,2
12837,0
12838,1
12839,6
12840,3
12841,5
12842,3
12843,5
12844,2
12845,2
12846,6
12847,3
12848,3
12849,1
12850,4
12851,4
12852,3
12853,0
12854,0
12855,5
12856,4
12857,4
12858,5
12859,4
12860,6
12861,1
12862,6
12863,2
12864,2
12865,5
12866,4
12867,2
12868,3
12869,4
12870,0
12871,4
12872,1
12873,3
12874,5
12875,4
12876,0
12877,1
12878,2
12879,5
12880,1
12881,0
12882,0
12883,3
12884,3
12885,4
12886,3
12887,0
12888,1
12889,3
12890,5
12891,0
12892,6
12893,3
12894,4
12895,5
12896,2
12897,1
12898,5
12899,2
12900,3
12901,4
12902,2
12903,1
12904,1
12905,0
12906,3
12907,4
12908,5
12909,2
12910,1
12911,3
12912,4
12913,5
12914,4
12915,4
12916,2
12917,1
12918,4
12919,4
12920,2
12921,5
12922,3
12923,2
12924,5
12925,0
12926,3
12927,0
12928,0
12929,3
12930,2
12931,5
12932,0
12933,1
12934,0
12935,5
12936,1
12937,1
12938,0
12939,3
12940,4
12941,1
12942,4
12943,5
12944,3
12945,4
12946,3
12947,6
12948,2
12949,3
12950,1
12951,3
12952,5
12953,5
12954,2
12955,4
12956,5
12957,3
12958,4
12959,0
12960,0
12961,3
12962,5
12963,3
12964,2
12965,2
12966,5
12967,2
12968,6
12969,1
12970,1
12971,3
12972,5
12973,5
12974,3
12975,3
12976,1
12977,2
12978,0
12979,3
12980,4
12981,5
12982,5
12983,5
12984,2
12985,2
12986,3
12987,3
12988,6
12989,0
12990,0
12991,6
12992,5
12993,4
12994,1
12995,2
12996,1
12997,5
12998,3
12999,3
13000,5
13001,0
13002,3
13003,1
13004,1
13005,3
13006,0
13007,2
13008,5
13009,5
13010,4
13011,3
13012,5
13013,4
13014,0
13015,2
13016,4
13017,5
13018,0
13019,3
13020,6
13021,2
13022,5
13023,2
13024,6
13025,5
13026,2
13027,2
13028,3
13029,4
13030,2
13031,1
13032,2
13033,4
13034,2
13035,2
13036,1
13037,5
13038,3
13039,6
13040,4
13041,3
13042,3
13043,3
13044,3
13045,2
13046,0
13047,6
13048,6
13049,0
13050,4
13051,3
13052,5
13053,1
13054,5
13055,5
13056,1
13057,5
13058,5
13059,1
13060,2
13061,0
13062,3
13063,2
13064,3
13065,1
13066,3
13067,2
13068,3
13069,3
13070,0
13071,0
13072,4
13073,3
13074,3
13075,0
13076,3
13077,5
13078,6
13079,1
13080,4
13081,1
13082,3
13083,1
13084,0
13085,4
13086,3
13087,0
13088,4
13089,4
13090,2
13091,0
13092,1
13093,4
13094,5
13095,0
13096,2
13097,0
13098,0
13099,2
13100,0
13101,1
13102,3
13103,1
13104,4
13105,1
13106,0
13107,1
13108,5
13109,2
13110,1
13111,4
13112,4
13113,2
13114,0
13115,5
13116,0
13117,6
13118,4
13119,4
13120,4
13121,5
13122,3
13123,0
13124,3
13125,3
13126,0
13127,2
13128,3
13129,1
13130,6
13131,0
13132,0
13133,0
13134,4
13135,5
13136,1
13137,4
13138,4
13139,1
13140,6
13141,2
13142,0
13143,1
13144,3
13145,5
13146,5
13147,4
13148,4
13149,0
13150,3
13151,0
13152,1
13153,5
13154,1
13155,5
13156,0
13157,2
13158,0
13159,4
13160,5
13161,1
13162,5
13163,2
13164,5
13165,0
13166,2
13167,5
13168,2
13169,2
13170,2
13171,4
13172,5
13173,3
13174,4
13175,3
13176,1
13177,3
13178,1
13179,1
13180,3
13181,3
13182,1
13183,4
13184,0
13185,5
13186,6
13187,0
13188,1
13189,0
13190,1
13191,5
13192,1
13193,4
13194,6
13195,1
13196,0
13197,1
13198,5
13199,5
13200,1
13201,0
13202,5
13203,2
13204,4
13205,4
13206,6
13207,4
13208,1
13209,3
13210,6
13211,2
13212,4
13213,2
13214,2
13215,4
13216,1
13217,5
13218,5
13219,3
13220,2
13221,1
13222,5
13223,0
13224,1
13225,1
13226,3
13227,4
13228,4
13229,4
13230,5
13231,6
13232,3
13233,0
13234,5
13235,0
13236,1
13237,1
13238,1
13239,5
13240,3
13241,3
13242,3
13243,5
13244,4
13245,0
13246,2
13247,1
13248,3
13249,2
13250,4
13251,1
13252,0
13253,0
13254,1
13255,5
13256,0
13257,5
13258,0
13259,2
13260,0
13261,4
13262,6
13263,2
13264,2
13265,0
13266,5
13267,5
13268,0
13269,3
13270,3
13271,3
13272,2
13273,3
13274,2
13275,5
13276,0
13277,0
13278,1
13279,0
13280,2
13281,2
13282,0
13283,2
13284,0
13285,5
13286,3
13287,0
13288,3
13289,4
13290,6
13291,2
13292,1
13293,1
13294,0
13295,3
13296,2
13297,5
13298,4
13299,4
13300,2
13301,0
13302,6
13303,1
13304,1
13305,0
13306,5
13307,0
13308,2
13309,3
13310,6
13311,5
13312,3
13313,3
13314,5
13315,3
13316,4
13317,2
13318,5
13319,6
13320,2
13321,0
13322,5
13323,5
13324,3
13325,2
13326,2
13327,0
13328,1
13329,0
13330,4
13331,1
13332,5
13333,3
13334,2
13335,5
13336,3
13337,2
13338,4
13339,4
13340,1
13341,3
13342,5
13343,0
13344,3
13345,4
13346,0
13347,3
13348,5
13349,2
13350,0
13351,4
13352,4
13353,4
13354,0
13355,1
13356,2
13357,5
13358,3
13359,2
13360,5
13361,1
13362,1
13363,2
13364,5
13365,0
13366,0
13367,1
13368,1
13369,2
13370,2
13371,5
13372,4
13373,5
13374,3
13375,3
13376,1
13377,4
13378,5
13379,3
13380,3
13381,5
13382,6
13383,1
13384,2
13385,3
13386,2
13387,3
13388,4
13389,4
13390,0
13391,4
13392,4
13393,3
13394,2
13395,5
13396,1
13397,3
13398,6
13399,2
13400,4
13401,5
13402,5
13403,2
13404,3
13405,6
13406,3
13407,0
13408,4
13409,6
13410,2
13411,3
13412,3
13413,4
13414,1
13415,6
13416,2
13417,4
13418,3
13419,4
13420,4
13421,2
13422,1
13423,0
13424,2
13425,5
13426,6
13427,4
13428,2
13429,3
13430,2
13431,3
13432,1
13433,3
13434,5
13435,1
13436,1
13437,3
13438,0
13439,4
13440,0
13441,4
13442,3
13443,0
13444,0
13445,3
13446,5
13447,2
13448,5
13449,1
13450,3
13451,6
13452,1
13453,1
13454,2
13455,4
13456,2
13457,5
13458,0
13459,0
13460,4
13461,1
13462,1
13463,3
13464,1
13465,5
13466,5
13467,3
13468,1
13469,0
13470,5
13471,5
13472,5
13473,4
13474,3
13475,3
13476,3
13477,0
13478,3
13479,4
13480,0
13481,0
13482,5
13483,5
13484,4
13485,5
13486,1
13487,2
13488,4
13489,5
13490,2
13491,1
13492,4
13493,1
13494,1
13495,1
13496,6
13497,4
13498,3
13499,4
13500,5
13501,0
13502,2
13503,0
13504,1
13505,2
13506,3
13507,1
13508,3
13509,4
13510,5
13511,0
13512,5
13513,5
13514,1
13515,0
13516,1
13517,2
13518,1
13519,5
13520,5
13521,3
13522,2
13523,2
13524,1
13525,5
13526,0
13527,3
13528,5
13529,2
13530,4
13531,0
13532,0
13533,4
13534,4
13535,3
13536,1
13537,3
13538,4
13539,0
13540,3
13541,2
13542,3
13543,6
13544,4
13545,0
13546,1
13547,0
13548,3
13549,4
13550,1
13551,1
13552,2
13553,3
13554,3
13555,3
13556,2
13557,5
13558,3
13559,3
13560,5
13561,6
13562,4
13563,2
13564,3
13565,1
13566,0
13567,3
13568,5
13569,4
13570,1
13571,0
13572,5
13573,5
13574,0
13575,5
13576,5
13577,2
13578,1
13579,5
13580,4
13581,6
13582,3
13583,2
13584,4
13585,5
13586,0
13587,3
13588,1
13589,3
13590,3
13591,2
13592,3
13593,1
13594,2
13595,5
13596,1
13597,0
13598,5
13599,4
13600,3
13601,3
13602,4
13603,3
13604,3
13605,2
13606,0
13607,1
13608,3
13609,3
13610,3
13611,1
13612,3
13613,4
13614,5
13615,5
13616,0
13617,3
13618,2
13619,3
13620,1
13621,5
13622,3
13623,5
13624,5
13625,1
13626,1
13627,5
13628,0
13629,0
13630,2
13631,2
13632,5
13633,4
13634,1
13635,4
13636,3
13637,6
13638,3
13639,6
13640,4
13641,4
13642,2
13643,4
13644,6
13645,2
13646,2
13647,5
13648,6
13649,1
13650,1
13651,4
13652,0
13653,3
13654,2
13655,3
13656,2
13657,3
13658,2
13659,4
13660,1
13661,4
13662,2
13663,1
13664,3
13665,5
13666,0
13667,2
13668,0
13669,4
13670,0
13671,2
13672,0
13673,2
13674,4
13675,2
13676,2
13677,2
13678,6
13679,0
13680,1
13681,5
13682,0
13683,0
13684,6
13685,5
13686,2
13687,4
13688,4
13689,5
13690,4
13691,0
13692,0
13693,5
13694,2
13695,5
13696,0
13697,3
13698,1
13699,5
13700,3
13701,6
13702,4
13703,5
13704,0
13705,2
13706,3
13707,5
13708,5
13709,1
13710,2
13711,0
13712,4
13713,5
13714,4
13715,2
13716,6
13717,0
13718,1
13719,6
13720,3
13721,1
13722,2
13723,4
13724,5
13725,2
13726,1
13727,3
13728,0
13729,6
13730,1
13731,4
13732,0
13733,0
13734,1
13735,4
13736,1
13737,5
13738,4
13739,2
13740,2
13741,2
13742,0
13743,3
13744,3
13745,3
13746,0
13747,4
13748,4
13749,2
13750,0
13751,3
13752,5
13753,2
13754,4
13755,5
13756,2
13757,1
13758,3
13759,3
13760,2
13761,5
13762,5
13763,4
13764,4
13765,3
13766,3
13767,5
13768,6
13769,5
13770,3
13771,6
13772,0
13773,0
13774,0
13775,1
13776,6
13777,4
13778,2
13779,3
13780,5
13781,1
13782,3
13783,0
13784,2
13785,4
13786,3
13787,2
13788,0
13789,4
13790,4
13791,4
13792,2
13793,4
13794,0
13795,0
13796,4
13797,4
13798,2
13799,1
13800,4
13801,4
13802,4
13803,2
13804,6
13805,4
13806,3
13807,4
13808,2
13809,5
13810,0
13811,3
13812,3
13813,2
13814,2
13815,1
13816,3
13817,2
13818,0
13819,2
13820,4
13821,1
13822,2
13823,0
13824,2
13825,5
13826,0
13827,1
13828,2
13829,1
13830,0
13831,0
13832,4
13833,5
13834,4
13835,2
13836,0
13837,2
13838,1
13839,4
13840,4
13841,1
13842,4
13843,2
13844,1
13845,5
13846,6
13847,4
13848,5
13849,4
13850,0
13851,5
13852,3
13853,4
13854,2
13855,0
13856,5
13857,5
13858,4
13859,3
13860,3
13861,1
13862,5
13863,0
13864,0
13865,4
13866,2
13867,6
13868,3
13869,4
13870,1
13871,2
13872,3
13873,3
13874,1
13875,4
13876,0
13877,3
13878,1
13879,2
13880,1
13881,6
13882,1
13883,5
13884,0
13885,4
13886,3
13887,2
13888,5
13889,0
13890,0
13891,3
13892,2
13893,0
13894,2
13895,4
13896,0
13897,0
13898,0
13899,4
13900,4
13901,3
13902,1
13903,3
13904,5
13905,3
13906,0
13907,1
13908,0
13909,0
13910,1
13911,0
13912,3
13913,1
13914,4
13915,1
13916,0
13917,4
13918,0
13919,2
13920,1
13921,1
13922,3
13923,5
13924,0
13925,3
13926,3
13927,4
13928,0
13929,5
13930,0
13931,1
13932,2
13933,3
13934,5
13935,4
13936,3
13937,4
13938,2
13939,1
13940,1
13941,5
13942,2
13943,1
13944,1
13945,3
13946,0
13947,5
13948,6
13949,2
13950,3
13951,4
13952,1
13953,3
13954,5
13955,5
13956,1
13957,2
13958,3
13959,3
13960,5
13961,3
13962,0
13963,5
13964,5
13965,6
13966,3
13967,3
13968,0
13969,1
13970,5
13971,4
13972,0
13973,2
13974,5
13975,2
13976,4
13977,2
13978,3
13979,5
13980,2
13981,0
13982,5
13983,6
13984,5
13985,3
13986,3
13987,5
13988,0
13989,3
13990,2
13991,3
13992,3
13993,1
13994,3
13995,1
13996,3
13997,3
13998,1
13999,3
14000,1
14001,2
14002,2
14003,1
14004,2
14005,5
14006,0
14007,5
14008,2
14009,0
14010,1
14011,3
14012,2
14013,4
14014,0
14015,3
14016,3
14017,0
14018,1
14019,4
14020,1
14021,3
14022,0
14023,5
14024,1
14025,5
14026,3
14027,5
14028,5
14029,1
14030,2
14031,3
14032,6
14033,6
14034,3
14035,0
14036,2
14037,1
14038,0
14039,4
14040,6
14041,2
14042,0
14043,3
14044,4
14045,2
14046,0
14047,3
14048,0
14049,4
14050,2
14051,6
14052,0
14053,3
14054,4
14055,4
14056,1
14057,2
14058,4
14059,2
14060,0
14061,4
14062,3
14063,2
14064,4
14065,4
14066,3
14067,1
14068,4
14069,4
14070,2
14071,1
14072,0
14073,2
14074,2
14075,3
14076,1
14077,0
14078,3
14079,0
14080,1
14081,4
14082,0
14083,4
14084,3
14085,0
14086,3
14087,5
14088,5
14089,0
14090,0
14091,1
14092,2
14093,0
14094,0
14095,5
14096,2
14097,2
14098,5
14099,6
14100,3
14101,0
14102,0
14103,0
14104,2
14105,0
14106,1
14107,3
14108,2
14109,0
14110,1
14111,0
14112,2
14113,4
14114,5
14115,6
14116,1
14117,3
14118,0
14119,3
14120,4
14121,0
14122,5
14123,3
14124,2
14125,2
14126,5
14127,6
14128,4
14129,5
14130,1
14131,0
14132,2
14133,4
14134,1
14135,5
14136,6
14137,2
14138,3
14139,3
14140,2
14141,3
14142,1
14143,4
14144,4
14145,2
14146,4
14147,3
14148,6
14149,1
14150,1
14151,3
14152,1
14153,2
14154,2
14155,5
14156,2
14157,3
14158,3
14159,6
14160,3
14161,1
14162,5
14163,5
14164,5
14165,4
14166,4
14167,3
14168,1
14169,6
14170,3
14171,4
14172,4
14173,5
14174,2
14175,1
14176,0
14177,3
14178,4
14179,3
14180,4
14181,5
14182,0
14183,6
14184,5
14185,3
14186,4
14187,1
14188,0
14189,3
14190,5
14191,0
14192,1
14193,0
